,right_borders,probs
354,0.070999995,9.2979295e-05
355,0.0712,9.227605e-05
356,0.0714,9.120774e-05
357,0.0716,9.119656e-05
358,0.0718,8.996813e-05
359,0.072,8.905054e-05
360,0.0722,8.876039e-05
361,0.072399996,8.8482244e-05
362,0.0726,8.724252e-05
363,0.072799996,8.600803e-05
364,0.073,8.596908e-05
365,0.073199995,8.508797e-05
366,0.0734,8.4512285e-05
367,0.0736,8.418549e-05
368,0.0738,8.29641e-05
369,0.074,8.2187624e-05
370,0.0742,8.10897e-05
371,0.0744,8.1075515e-05
372,0.074599996,8.023212e-05
373,0.0748,7.978507e-05
374,0.074999996,7.86426e-05
375,0.0752,7.8050914e-05
376,0.075399995,7.723354e-05
377,0.0756,7.6421515e-05
378,0.0758,7.644411e-05
379,0.076,7.611638e-05
380,0.0762,7.4981916e-05
381,0.0764,7.38126e-05
382,0.0766,7.354745e-05
383,0.076799996,7.301018e-05
384,0.077,7.256291e-05
385,0.077199996,7.2161754e-05
386,0.0774,7.154636e-05
387,0.077599995,7.0046066e-05
388,0.0778,8.990827e-05
389,0.078,0.0010669044
390,0.0782,0.0010587733
391,0.0784,0.0010198503
392,0.0786,0.0009744546
393,0.0788,0.00096252316
394,0.078999996,0.00092150073
395,0.0792,0.00089601614
396,0.079399996,0.0008714922
397,0.0796,0.00085995585
398,0.079799995,0.0008183786
399,0.08,0.0007933364
400,0.0802,0.00077140454
401,0.0804,0.0007690474
402,0.0806,0.00073895697
403,0.0808,0.00070572057
404,0.081,0.00067797065
405,0.081199996,0.0006756009
406,0.0814,0.00064553163
407,0.081599995,0.0006021422
408,0.0818,0.000598309
409,0.081999995,0.0005818121
410,0.0822,0.0005369894
411,0.0824,0.00050800765
412,0.0826,0.00049547286
413,0.0828,0.00048010238
414,0.083,0.00044974737
415,0.0832,0.000422931
416,0.083399996,0.00038357015
417,0.0836,0.00036594865
418,0.083799995,0.00034331853
419,0.084,0.0003237054
420,0.084199995,0.00030688726
421,0.0844,0.0002814053
422,0.0846,0.00025968894
423,0.0848,0.00024264405
424,0.085,0.0002364203
425,0.0852,0.00022714479
426,0.0854,0.00021079284
427,0.085599996,0.00020633174
428,0.0858,0.00019411351
429,0.085999995,0.0001873213
430,0.0862,0.00018303156
431,0.086399995,0.000173384
432,0.0866,0.000169413
433,0.086799994,0.00016746376
434,0.087,0.00016442919
435,0.0872,0.0001546601
436,0.0874,0.00014868898
437,0.0876,0.00014661081
438,0.087799996,0.00014328773
439,0.088,0.00014026643
440,0.088199995,0.0001388897
441,0.0884,0.00013295205
442,0.088599995,0.00012876965
443,0.0888,0.00012680814
444,0.088999994,0.00012456963
445,0.0892,0.00012328192
446,0.0894,0.000120939796
447,0.0896,0.0001199456
448,0.0898,0.000116274336
449,0.089999996,0.00011500045
450,0.0902,0.00011345214
451,0.090399995,0.0001118633
452,0.0906,0.00010904442
453,0.090799995,0.0001082368
454,0.091,0.00010784994
455,0.091199994,0.00010608057
456,0.0914,0.00010517462
457,0.0916,0.00010269697
458,0.0918,0.00010171772
459,0.092,0.0001011077
460,0.092199996,0.00010074261
461,0.0924,9.940546e-05
462,0.092599995,9.8129494e-05
463,0.0928,9.749356e-05
464,0.092999995,9.712417e-05
465,0.0932,9.526225e-05
466,0.093399994,9.450937e-05
467,0.0936,9.4153926e-05
468,0.0938,9.2762566e-05
469,0.094,9.218018e-05
470,0.0942,9.1804686e-05
471,0.094399996,9.164496e-05
472,0.0946,9.110911e-05
473,0.094799995,0.0058943774
474,0.095,0.0071125193
475,0.095199995,0.0074901446
476,0.0954,9.020108e-05
477,0.095599994,5.2868934e-05
478,0.0958,4.7039714e-05
479,0.096,4.5247725e-05
480,0.0962,4.6339104e-05
481,0.0964,4.7260313e-05
482,0.096599996,4.8258487e-05
483,0.0968,4.8516813e-05
484,0.096999995,4.872842e-05
485,0.0972,4.9079208e-05
486,0.097399995,5.010612e-05
487,0.0976,5.1255232e-05
488,0.097799994,5.1418974e-05
489,0.098,5.254593e-05
490,0.0982,5.2747364e-05
491,0.0984,5.2621726e-05
492,0.0986,5.3509026e-05
493,0.098799996,5.542786e-05
494,0.099,5.619869e-05
495,0.099199995,5.7088237e-05
496,0.0994,5.6430974e-05
497,0.099599995,5.6658915e-05
498,0.0998,5.6894314e-05
499,0.099999994,5.9077793e-05
500,0.1002,6.0169186e-05
501,0.1004,6.132021e-05
502,0.1006,5.9200203e-05
503,0.1008,5.927144e-05
504,0.100999996,6.2469386e-05
505,0.1012,6.347144e-05
506,0.101399995,6.5174245e-05
507,0.1016,6.6879875e-05
508,0.101799995,6.457634e-05
509,0.102,6.5843975e-05
510,0.102199994,6.573878e-05
511,0.1024,6.705915e-05
512,0.1026,7.426102e-05
513,0.1028,7.457684e-05
514,0.103,7.195662e-05
515,0.103199996,7.130574e-05
516,0.1034,7.130316e-05
517,0.103599995,7.2487695e-05
518,0.1038,7.652828e-05
519,0.103999995,8.4419364e-05
520,0.1042,8.07406e-05
521,0.104399994,8.150733e-05
522,0.1046,8.198674e-05
523,0.1048,8.637175e-05
524,0.105,8.97913e-05
525,0.1052,9.706685e-05
526,0.105399996,8.92219e-05
527,0.1056,9.8487646e-05
528,0.105799995,0.000102266255
529,0.106,0.00011062755
530,0.106199995,0.000114703456
531,0.1064,0.000119936
532,0.106599994,0.000113709226
533,0.1068,0.00011385127
534,0.107,0.00011976895
535,0.1072,0.0001490747
536,0.1074,0.00015329273
537,0.107599996,0.00015636026
538,0.1078,0.00016540098
539,0.107999995,0.00017270731
540,0.1082,0.00017480204
541,0.108399995,0.0001834107
542,0.1086,0.0001940429
543,0.108799994,0.00024565504
544,0.109,0.00023754225
545,0.1092,0.00025382484
546,0.1094,0.00029730418
547,0.1096,0.00033760193
548,0.109799996,0.00033786878
549,0.11,0.0003229073
550,0.110199995,0.00029416947
551,0.1104,0.00032413533
552,0.110599995,0.00041752035
553,0.1108,0.000467474
554,0.110999994,0.0004949924
555,0.1112,0.00045018463
556,0.1114,0.00045766294
557,0.1116,0.00040469813
558,0.1118,0.00041503282
559,0.111999996,0.00071204227
560,0.1122,0.00064190075
561,0.112399995,0.00066790945
562,0.1126,0.0002849678
563,0.112799995,3.7794067e-05
564,0.113,3.753496e-05
565,0.113199994,3.7734895e-05
566,0.1134,4.010598e-05
567,0.1136,4.1973966e-05
568,0.1138,4.2751384e-05
569,0.114,4.3228458e-05
570,0.114199996,4.0654577e-05
571,0.1144,4.1672276e-05
572,0.114599995,4.2077816e-05
573,0.1148,4.4270033e-05
574,0.114999995,4.6755176e-05
575,0.1152,4.6298843e-05
576,0.115399994,4.695794e-05
577,0.1156,4.6838966e-05
578,0.1158,4.7027315e-05
579,0.116,4.760542e-05
580,0.1162,4.8973052e-05
581,0.116399996,4.7016325e-05
582,0.1166,4.9529426e-05
583,0.116799995,4.9919836e-05
584,0.117,5.143121e-05
585,0.117199995,5.3052423e-05
586,0.1174,4.9086328e-05
587,0.117599994,4.819906e-05
588,0.1178,5.1227278e-05
589,0.118,5.281169e-05
590,0.1182,5.2814354e-05
591,0.1184,5.233638e-05
592,0.118599996,5.033702e-05
593,0.1188,5.4850956e-05
594,0.118999995,5.5909302e-05
595,0.1192,5.8541285e-05
596,0.119399995,6.20655e-05
597,0.1196,5.3607935e-05
598,0.119799994,5.2685547e-05
599,0.12,5.55048e-05
600,0.12019999,5.5553282e-05
601,0.1204,5.6064193e-05
602,0.1206,6.28308e-05
603,0.120799996,6.218081e-05
604,0.121,5.8138277e-05
605,0.121199995,5.7037192e-05
606,0.1214,5.5802793e-05
607,0.121599995,5.6316672e-05
608,0.1218,5.4311382e-05
609,0.121999994,5.727821e-05
610,0.1222,5.9742266e-05
611,0.12239999,6.181559e-05
612,0.1226,6.2059546e-05
613,0.1228,6.016328e-05
614,0.122999996,5.710953e-05
615,0.1232,5.7312714e-05
616,0.123399995,6.003856e-05
617,0.1236,5.9729507e-05
618,0.123799995,5.9249793e-05
619,0.124,5.6202738e-05
620,0.124199994,5.9488586e-05
621,0.1244,6.0464477e-05
622,0.12459999,6.600243e-05
623,0.1248,6.638168e-05
624,0.125,6.304408e-05
625,0.1252,5.3697044e-05
626,0.12539999,5.3932818e-05
627,0.1256,5.4235734e-05
628,0.1258,5.6426692e-05
629,0.126,6.483354e-05
630,0.12619999,6.296423e-05
631,0.1264,5.8425634e-05
632,0.1266,5.4673965e-05
633,0.1268,5.4879318e-05
634,0.127,5.7452235e-05
635,0.12719999,5.5723103e-05
636,0.1274,5.1915154e-05
637,0.1276,5.0234128e-05
638,0.1278,5.3434167e-05
639,0.12799999,5.1159957e-05
640,0.1282,5.0842442e-05
641,0.1284,5.2230127e-05
642,0.1286,4.96896e-05
643,0.12879999,4.982208e-05
644,0.129,4.9697373e-05
645,0.1292,4.8284888e-05
646,0.1294,4.1253606e-05
647,0.1296,4.1177096e-05
648,0.12979999,4.0626266e-05
649,0.13,4.45639e-05
650,0.1302,4.5562836e-05
651,0.1304,4.2345717e-05
652,0.13059999,4.2943626e-05
653,0.1308,4.2070194e-05
654,0.131,3.750208e-05
655,0.1312,3.7089514e-05
656,0.1314,3.7151072e-05
657,0.13159999,3.8309583e-05
658,0.1318,3.9303264e-05
659,0.132,3.499272e-05
660,0.1322,3.2351523e-05
661,0.13239999,3.2686272e-05
662,0.1326,3.438461e-05
663,0.1328,3.828254e-05
664,0.133,3.930441e-05
665,0.13319999,4.080216e-05
666,0.1334,4.0092425e-05
667,0.1336,3.83961e-05
668,0.1338,3.7719965e-05
669,0.134,3.6157602e-05
670,0.13419999,3.8328475e-05
671,0.1344,4.022114e-05
672,0.1346,3.8353006e-05
673,0.1348,3.8726026e-05
674,0.13499999,4.0356772e-05
675,0.1352,4.0481085e-05
676,0.1354,3.939564e-05
677,0.1356,4.4463904e-05
678,0.1358,3.959651e-05
679,0.13599999,3.690776e-05
680,0.1362,3.6982827e-05
681,0.1364,3.803076e-05
682,0.1366,3.929047e-05
683,0.13679999,3.924598e-05
684,0.137,3.724805e-05
685,0.1372,3.7399772e-05
686,0.1374,3.8002356e-05
687,0.13759999,3.930679e-05
688,0.1378,3.7415237e-05
689,0.138,3.356248e-05
690,0.1382,3.33758e-05
691,0.1384,3.3516368e-05
692,0.13859999,3.3774264e-05
693,0.1388,3.3667162e-05
694,0.139,3.3685756e-05
695,0.1392,3.352922e-05
696,0.13939999,3.3539825e-05
697,0.1396,3.315672e-05
698,0.1398,3.1582687e-05
699,0.14,3.1654366e-05
700,0.14019999,3.0226805e-05
701,0.14039999,3.0395171e-05
702,0.1406,3.0167566e-05
703,0.1408,2.8875576e-05
704,0.141,2.8613074e-05
705,0.14119999,2.8409486e-05
706,0.1414,2.8793589e-05
707,0.1416,2.9053896e-05
708,0.1418,2.8663806e-05
709,0.14199999,2.7957625e-05
710,0.1422,2.7265434e-05
711,0.1424,2.6498767e-05
712,0.1426,2.58338e-05
713,0.1428,2.5705971e-05
714,0.14299999,2.6074948e-05
715,0.1432,2.5153298e-05
716,0.1434,2.4419829e-05
717,0.1436,2.5036052e-05
718,0.14379999,2.4494035e-05
719,0.144,2.4269364e-05
720,0.1442,2.4105175e-05
721,0.1444,2.4252577e-05
722,0.14459999,2.4081093e-05
723,0.14479999,2.2404955e-05
724,0.145,2.2262631e-05
725,0.1452,2.2225064e-05
726,0.1454,2.2281218e-05
727,0.14559999,2.2167043e-05
728,0.1458,2.2003453e-05
729,0.146,2.1650405e-05
730,0.1462,2.1594235e-05
731,0.14639999,2.101707e-05
732,0.1466,2.1095644e-05
733,0.1468,2.0895199e-05
734,0.147,2.0586811e-05
735,0.1472,2.0056013e-05
736,0.14739999,1.9764922e-05
737,0.1476,1.9833216e-05
738,0.1478,1.9769219e-05
739,0.148,1.9464007e-05
740,0.14819999,1.9258894e-05
741,0.1484,1.91109e-05
742,0.1486,1.874428e-05
743,0.1488,1.8842948e-05
744,0.14899999,1.8940362e-05
745,0.14919999,1.8965276e-05
746,0.1494,1.8655861e-05
747,0.1496,1.813996e-05
748,0.1498,1.7624188e-05
749,0.14999999,1.7607857e-05
750,0.1502,1.750635e-05
751,0.1504,1.7424001e-05
752,0.1506,1.7439586e-05
753,0.15079999,1.7725672e-05
754,0.151,1.7718672e-05
755,0.1512,1.7414666e-05
756,0.1514,1.7009697e-05
757,0.1516,3.2740118e-05
758,0.15179999,0.00061817415
759,0.152,0.00052513444
760,0.1522,0.0005788647
761,0.1524,0.00058089814
762,0.15259999,0.0005422344
763,0.1528,0.00050928874
764,0.153,0.0004676566
765,0.1532,0.00046152
766,0.15339999,0.00043656063
767,0.15359999,0.00042855847
768,0.1538,0.00041372533
769,0.154,0.00033424253
770,0.1542,0.00031318367
771,0.15439999,0.00031366822
772,0.1546,0.00028967616
773,0.1548,0.0002572484
774,0.155,0.00025256467
775,0.15519999,0.00026304807
776,0.1554,0.0002309185
777,0.1556,0.00023337278
778,0.1558,0.0002290259
779,0.156,0.00020136646
780,0.15619999,0.0001769332
781,0.1564,0.00015017048
782,0.1566,0.00016439677
783,0.1568,0.00012502827
784,0.15699999,0.00012879433
785,0.1572,0.00013217461
786,0.1574,0.0001354977
787,0.1576,0.00012359681
788,0.15779999,0.00012036919
789,0.15799999,0.0001120299
790,0.1582,9.0686386e-05
791,0.1584,9.0623704e-05
792,0.1586,8.974477e-05
793,0.15879999,9.840981e-05
794,0.159,9.4514515e-05
795,0.1592,9.341872e-05
796,0.1594,8.554384e-05
797,0.15959999,7.957845e-05
798,0.1598,7.789654e-05
799,0.16,7.553848e-05
800,0.1602,7.464046e-05
801,0.1604,7.108643e-05
802,0.16059999,6.9143505e-05
803,0.1608,6.867242e-05
804,0.161,6.588684e-05
805,0.1612,6.802147e-05
806,0.16139999,6.887762e-05
807,0.1616,6.466678e-05
808,0.1618,6.0927927e-05
809,0.162,5.865677e-05
810,0.16219999,6.0630744e-05
811,0.16239999,5.6886503e-05
812,0.1626,5.458425e-05
813,0.1628,5.428254e-05
814,0.163,5.3883872e-05
815,0.16319999,5.3388983e-05
816,0.1634,5.078899e-05
817,0.1636,5.223633e-05
818,0.1638,5.266417e-05
819,0.16399999,5.1538616e-05
820,0.1642,5.1816474e-05
821,0.1644,5.1356663e-05
822,0.1646,4.8871625e-05
823,0.1648,4.682937e-05
824,0.16499999,4.531838e-05
825,0.1652,4.37243e-05
826,0.1654,4.259739e-05
827,0.1656,4.2791093e-05
828,0.16579999,4.41999e-05
829,0.166,4.539446e-05
830,0.1662,4.5376044e-05
831,0.1664,4.3382173e-05
832,0.16659999,4.3093965e-05
833,0.16679999,4.1743173e-05
834,0.167,3.907139e-05
835,0.1672,3.8581078e-05
836,0.1674,3.8514925e-05
837,0.16759999,3.8305014e-05
838,0.1678,3.7486792e-05
839,0.168,3.704093e-05
840,0.1682,3.859466e-05
841,0.16839999,3.8147966e-05
842,0.1686,3.7889775e-05
843,0.1688,3.6970414e-05
844,0.169,3.7344158e-05
845,0.1692,3.682082e-05
846,0.16939999,3.5650817e-05
847,0.1696,3.5259844e-05
848,0.1698,3.3525226e-05
849,0.17,3.3380576e-05
850,0.17019999,3.3500408e-05
851,0.1704,3.3350985e-05
852,0.1706,3.423384e-05
853,0.1708,3.416357e-05
854,0.17099999,3.3427215e-05
855,0.17119999,3.2978613e-05
856,0.1714,3.1957825e-05
857,0.1716,3.20406e-05
858,0.1718,3.1722862e-05
859,0.17199999,3.153876e-05
860,0.1722,3.1638923e-05
861,0.1724,3.0318382e-05
862,0.1726,2.9757459e-05
863,0.17279999,2.9198556e-05
864,0.173,2.9965477e-05
865,0.1732,3.0020825e-05
866,0.1734,2.9879524e-05
867,0.17359999,2.9445899e-05
868,0.17379999,2.905323e-05
869,0.174,2.8727076e-05
870,0.1742,2.8576735e-05
871,0.1744,2.8058885e-05
872,0.17459999,2.7913253e-05
873,0.1748,2.777782e-05
874,0.175,2.7643164e-05
875,0.1752,2.6925703e-05
876,0.17539999,2.7388285e-05
877,0.17559999,2.7098453e-05
878,0.1758,2.6736709e-05
879,0.176,2.6148631e-05
880,0.1762,2.5768151e-05
881,0.17639999,2.6142983e-05
882,0.1766,2.6083564e-05
883,0.1768,2.5991452e-05
884,0.177,2.5796538e-05
885,0.17719999,2.5257574e-05
886,0.1774,2.4846708e-05
887,0.1776,2.4634992e-05
888,0.1778,2.4913463e-05
889,0.17799999,2.4794583e-05
890,0.17819999,2.450927e-05
891,0.1784,2.4156458e-05
892,0.1786,2.4057244e-05
893,0.1788,2.3770044e-05
894,0.17899999,2.3525869e-05
895,0.1792,2.338876e-05
896,0.1794,2.328578e-05
897,0.1796,2.3245322e-05
898,0.17979999,2.3288989e-05
899,0.17999999,2.2940669e-05
900,0.1802,2.2926233e-05
901,0.1804,2.2796987e-05
902,0.1806,2.2665283e-05
903,0.18079999,2.216009e-05
904,0.181,2.2070704e-05
905,0.1812,2.1985583e-05
906,0.1814,2.206172e-05
907,0.18159999,2.2204544e-05
908,0.1818,2.196143e-05
909,0.182,2.1478152e-05
910,0.1822,2.1172636e-05
911,0.18239999,2.107613e-05
912,0.18259999,2.1002352e-05
913,0.1828,2.1137339e-05
914,0.183,2.1083877e-05
915,0.1832,2.102612e-05
916,0.18339999,2.6054142e-05
917,0.1836,0.0009816589
918,0.1838,0.0008474163
919,0.184,0.00087408005
920,0.18419999,0.0008742126
921,0.18439999,0.0008710431
922,0.1846,0.00086541945
