right_borders,probs
0.2096,0.00011464683
0.20979999,0.000106594336
0.21,9.000109e-05
0.2102,6.502151e-05
0.2104,6.879039e-05
0.21059999,6.243405e-05
0.21079999,7.843899e-05
0.211,0.0001081069
0.2112,9.716128e-05
0.21139999,7.093005e-05
0.21159999,5.5774282e-05
0.2118,5.252512e-05
0.212,6.061249e-05
0.2122,0.00013567616
0.21239999,0.00015554029
0.2126,0.00013353156
0.2128,0.00012853116
0.213,0.00014699971
0.21319999,0.00011789082
0.21339999,9.714113e-05
0.2136,0.0001090042
0.2138,7.7736004e-05
0.214,5.55347e-05
0.21419999,4.606285e-05
0.2144,5.892635e-05
0.2146,4.6225545e-05
0.2148,4.711874e-05
0.21499999,0.00013666082
0.21519999,0.00014402709
0.2154,0.00025194604
0.2156,0.00021744073
0.21579999,0.00015464603
0.21599999,7.613102e-05
0.2162,8.18049e-05
0.2164,7.931556e-05
0.2166,7.170294e-05
0.21679999,5.7737863e-05
0.217,4.8895432e-05
0.2172,3.734106e-05
0.2174,2.8800392e-05
0.21759999,3.5306333e-05
0.21779999,9.742563e-05
0.218,0.00015835346
0.2182,0.00021017033
0.2184,0.00013723254
0.21859999,0.00011366291
0.2188,0.00011697768
0.219,7.703732e-05
0.2192,7.602952e-05
0.21939999,7.661194e-05
0.21959999,6.531965e-05
0.2198,4.5454537e-05
0.22,3.344605e-05
0.22019999,3.366025e-05
0.22039999,3.219541e-05
0.2206,3.138037e-05
0.2208,7.551479e-05
0.221,0.00011728381
0.22119999,0.00012848801
0.2214,0.00016041148
0.2216,0.00015293635
0.2218,0.00013243448
0.22199999,8.819923e-05
0.22219999,5.0839906e-05
0.2224,4.7170808e-05
0.2226,4.0577157e-05
0.2228,3.6648344e-05
0.22299999,3.5166406e-05
0.2232,3.5265144e-05
0.2234,3.5761266e-05
0.2236,4.742657e-05
0.22379999,8.934134e-05
0.22399999,5.822579e-05
0.2242,6.0851515e-05
0.2244,9.348576e-05
0.22459999,8.2521e-05
0.22479999,9.054571e-05
0.225,9.327684e-05
0.2252,8.018755e-05
0.2254,4.2883366e-05
0.22559999,3.993378e-05
0.2258,3.1457465e-05
0.226,3.061853e-05
0.2262,3.163584e-05
0.22639999,3.1417738e-05
0.22659999,4.0354375e-05
0.2268,8.219685e-05
0.227,6.3980784e-05
0.2272,6.310388e-05
0.22739999,5.158691e-05
0.2276,4.5945097e-05
0.2278,6.1410545e-05
0.228,6.901532e-05
0.22819999,4.9741597e-05
0.22839999,3.6633734e-05
0.2286,3.6256108e-05
0.2288,3.6041816e-05
0.22899999,3.0233194e-05
0.22919999,2.9923714e-05
0.2294,2.9647925e-05
0.2296,3.0651456e-05
0.2298,5.657831e-05
0.22999999,6.1543986e-05
0.2302,5.373258e-05
0.2304,3.8898128e-05
0.2306,4.213691e-05
0.23079999,4.0899075e-05
0.23099999,3.9812065e-05
0.2312,4.034129e-05
0.2314,3.9283528e-05
0.2316,3.4494184e-05
0.23179999,3.2987296e-05
0.232,3.0583768e-05
0.2322,2.8165688e-05
0.2324,2.5654153e-05
0.23259999,2.3642751e-05
0.23279999,4.237184e-05
0.233,3.9775594e-05
0.2332,4.5028904e-05
0.23339999,4.3457403e-05
0.23359999,3.8221406e-05
0.2338,3.6680893e-05
0.234,3.590678e-05
0.2342,3.013955e-05
0.23439999,2.6798976e-05
0.2346,2.6110458e-05
0.2348,2.8086828e-05
0.235,3.0781193e-05
0.23519999,2.487375e-05
0.23539999,2.04444e-05
0.2356,2.0036507e-05
0.2358,2.8602493e-05
0.236,3.469355e-05
0.23619999,3.318352e-05
0.2364,3.474229e-05
0.2366,3.6478214e-05
0.2368,3.5232737e-05
0.23699999,2.914352e-05
0.23719999,3.0168852e-05
0.2374,2.2518521e-05
0.2376,2.0818901e-05
0.23779999,1.9366764e-05
0.23799999,1.9083593e-05
0.2382,1.8867793e-05
0.2384,1.9273899e-05
0.2386,1.9137831e-05
0.23879999,1.9749492e-05
0.239,3.061599e-05
0.2392,2.5403679e-05
0.2394,2.4398627e-05
0.23959999,2.2569173e-05
0.23979999,2.3077653e-05
0.24,2.2219801e-05
0.2402,2.078355e-05
0.24039999,1.953078e-05
0.24059999,1.7770095e-05
0.2408,1.7499317e-05
0.241,1.7541843e-05
0.2412,1.7839355e-05
0.24139999,1.5765938e-05
0.24159999,1.501355e-05
0.2418,1.3578379e-05
0.242,1.5471676e-05
0.24219999,1.8916979e-05
0.24239999,1.920372e-05
0.2426,1.8377346e-05
0.2428,1.785767e-05
0.243,1.7831328e-05
0.24319999,1.7849703e-05
0.2434,1.6069644e-05
0.2436,1.5449235e-05
0.2438,1.4004475e-05
0.24399999,1.3356308e-05
0.24419999,1.3337495e-05
0.2444,1.3060752e-05
0.2446,1.3088947e-05
0.24479999,1.2615782e-05
0.24499999,1.1902128e-05
0.2452,1.2299469e-05
0.2454,1.3106521e-05
0.2456,1.3562617e-05
0.24579999,1.3458624e-05
0.24599999,1.3091068e-05
0.2462,1.2296666e-05
0.2464,1.2434284e-05
0.24659999,1.2556835e-05
0.24679999,1.2240376e-05
0.247,1.1971592e-05
0.2472,1.1360036e-05
0.2474,1.0934951e-05
0.24759999,1.064276e-05
0.2478,1.0706446e-05
0.248,1.0177721e-05
0.2482,9.890934e-06
0.24839999,9.76749e-06
0.24859999,1.0167806e-05
0.2488,9.915736e-06
0.249,9.606857e-06
0.24919999,9.899909e-06
0.24939999,1.2135684e-05
0.2496,1.4726701e-05
0.2498,1.6576081e-05
0.25,1.9232059e-05
0.2502,2.4277142e-05
0.2504,2.7216456e-05
0.25059998,2.49331e-05
0.25079998,2.4568728e-05
0.251,2.4371304e-05
0.2512,2.7382637e-05
0.2514,3.063205e-05
0.2516,3.313157e-05
0.2518,4.9797032e-05
0.252,5.3366923e-05
0.2522,6.801438e-05
0.25239998,6.254441e-05
0.25259998,8.128201e-05
0.2528,8.0136095e-05
0.253,8.459951e-05
0.2532,6.9607246e-05
0.2534,7.521415e-05
0.2536,9.3187744e-05
0.2538,0.000104966624
0.254,9.618624e-05
0.25419998,7.480034e-05
0.25439999,8.0127305e-05
0.2546,7.212224e-05
0.2548,8.374876e-05
0.255,0.00018404893
0.2552,0.00020553712
0.2554,0.0001829529
0.2556,0.00018682858
0.25579998,0.00014670644
0.25599998,0.00011018587
0.2562,7.694716e-05
0.2564,7.0144146e-05
0.2566,7.314868e-05
0.2568,0.00013554528
0.257,0.00014510384
0.2572,0.00017289308
0.2574,0.00016088312
0.25759998,0.00017153782
0.25779998,0.00012224464
0.258,0.00010716928
0.2582,6.796555e-05
0.2584,0.00012901596
0.2586,0.000107774234
0.2588,9.632917e-05
0.259,0.0001202734
0.2592,0.000100544145
0.25939998,0.00010985128
0.25959998,0.00010153291
0.2598,0.00012496936
0.26,0.00010711625
0.2602,7.4403346e-05
0.2604,5.985985e-05
0.2606,8.054363e-05
0.2608,8.112271e-05
0.261,9.4535564e-05
0.26119998,8.872703e-05
0.26139998,6.9405665e-05
0.2616,7.701169e-05
0.2618,0.00021313816
0.262,0.0001741472
0.2622,0.00017076699
0.2624,0.00013560463
0.2626,9.551364e-05
0.2628,7.772243e-05
0.26299998,7.534697e-05
0.26319999,6.26177e-05
0.2634,6.108596e-05
0.2636,6.577492e-05
0.2638,5.2004358e-05
0.264,4.051054e-05
0.2642,4.513002e-05
0.2644,6.2123356e-05
0.26459998,8.305923e-05
0.26479998,8.121312e-05
0.265,8.2588864e-05
0.2652,0.00021362472
0.2654,0.00015104156
0.2656,0.00018861775
0.2658,8.9925175e-05
0.266,5.4942266e-05
0.2662,4.6012756e-05
0.26639998,5.26499e-05
0.26659998,5.8194815e-05
0.2668,5.947677e-05
0.267,6.509466e-05
0.2672,6.034176e-05
0.2674,4.4116212e-05
0.2676,4.7954003e-05
0.2678,4.1307372e-05
0.268,4.610821e-05
0.26819998,4.7662117e-05
0.26839998,7.098981e-05
0.2686,0.000163424
0.2688,0.00020388725
0.269,0.00020330319
0.2692,0.00013041224
0.2694,0.0001241397
0.2696,7.023539e-05
0.2698,3.986373e-05
0.26999998,3.832777e-05
0.27019998,4.0144336e-05
0.2704,4.3304906e-05
0.2706,4.609335e-05
0.2708,5.3418866e-05
0.271,4.9516493e-05
0.2712,4.521019e-05
0.2714,4.6352237e-05
0.2716,5.1323106e-05
0.27179998,5.0393777e-05
0.27199998,0.00013224581
0.2722,9.248253e-05
0.2724,0.00010434825
0.2726,9.549667e-05
0.2728,0.00010132484
0.273,0.00012649552
0.2732,8.411191e-05
0.27339998,6.69656e-05
0.27359998,4.804102e-05
0.2738,3.8731294e-05
0.274,4.1675044e-05
0.2742,4.9263886e-05
0.2744,4.482107e-05
0.2746,4.520751e-05
0.2748,4.9001817e-05
0.275,4.1133026e-05
0.27519998,4.592118e-05
0.27539998,9.43324e-05
0.2756,0.00013255427
0.2758,0.00012134835
0.276,0.00013530048
0.2762,0.000106215986
0.2764,0.00010182993
0.2766,8.5298736e-05
0.2768,7.687411e-05
0.27699998,7.306103e-05
0.27719998,4.713016e-05
0.2774,5.1418934e-05
0.2776,4.342161e-05
0.2778,3.6830395e-05
0.278,3.912627e-05
0.2782,4.3346347e-05
0.2784,4.381683e-05
0.2786,4.880184e-05
0.27879998,5.6546593e-05
0.27899998,0.00010622754
0.2792,9.114771e-05
0.2794,9.0594076e-05
0.2796,6.9313595e-05
0.2798,7.8544086e-05
0.28,6.663776e-05
0.2802,7.119442e-05
0.28039998,7.145842e-05
0.28059998,6.9195165e-05
0.28079998,6.370103e-05
0.281,6.0552517e-05
0.2812,6.154129e-05
0.2814,5.5918725e-05
0.2816,4.100789e-05
0.2818,3.3801047e-05
0.282,3.401233e-05
0.28219998,3.4914974e-05
0.28239998,4.3699405e-05
0.2826,0.00010020542
0.2828,0.00011497695
0.283,0.00013352004
0.2832,9.9707344e-05
0.2834,0.00011528939
0.2836,6.768463e-05
0.2838,5.956055e-05
0.28399998,5.2489566e-05
0.28419998,4.8465627e-05
0.2844,6.047513e-05
0.2846,5.703533e-05
0.2848,4.773813e-05
0.285,4.7114296e-05
0.2852,4.987074e-05
0.2854,5.362533e-05
0.2856,4.0661376e-05
0.28579998,4.3585445e-05
0.28599998,5.1435854e-05
0.2862,7.142135e-05
0.2864,7.024818e-05
0.2866,7.250153e-05
0.2868,8.4300715e-05
0.287,9.015276e-05
0.2872,7.7326666e-05
0.2874,7.33314e-05
0.28759998,4.9889393e-05
0.28779998,5.0157025e-05
0.288,5.2487565e-05
0.2882,5.8398797e-05
0.2884,5.4676995e-05
0.2886,6.519462e-05
0.2888,6.933924e-05
0.289,5.77001e-05
0.28919998,5.277074e-05
0.28939998,5.55231e-05
0.28959998,6.743536e-05
0.2898,0.00011060041
0.29,9.749683e-05
0.2902,0.00010197877
0.2904,7.8793164e-05
0.2906,6.969998e-05
0.2908,6.728453e-05
0.29099998,7.200781e-05
0.29119998,7.719374e-05
0.2914,8.1442544e-05
0.2916,6.842027e-05
0.2918,6.795823e-05
0.292,6.86059e-05
0.2922,5.835866e-05
0.2924,5.3090116e-05
0.2926,4.4774544e-05
0.29279998,4.5425546e-05
0.29299998,5.6552413e-05
0.2932,6.456469e-05
0.2934,0.00025489443
0.2936,0.00022572243
0.2938,0.0001827312
0.294,0.00020528646
0.2942,0.00015959308
0.2944,0.000108135406
0.29459998,9.243478e-05
0.29479998,7.7246696e-05
0.295,8.1139966e-05
0.2952,8.530682e-05
0.2954,7.424174e-05
0.2956,8.404776e-05
0.2958,9.0874004e-05
0.296,9.046613e-05
0.2962,8.877801e-05
0.29639998,9.0640264e-05
0.29659998,8.8950816e-05
0.2968,5.5832934e-05
0.297,0.00010676271
0.2972,0.0003593592
0.2974,0.00042760716
0.2976,0.00045353256
0.2978,0.00033907368
0.29799998,0.0002641624
0.29819998,0.00017460219
0.29839998,0.000120720186
0.2986,0.00016193958
0.2988,0.00010706778
0.299,6.940997e-05
0.2992,5.6577177e-05
0.2994,5.325995e-05
0.2996,5.3006035e-05
0.29979998,5.8791244e-05
0.29999998,5.1044095e-05
0.3002,3.7803213e-05
0.3004,3.7804042e-05
0.3006,3.6996906e-05
0.3008,8.410678e-05
0.301,7.968502e-05
0.3012,6.630938e-05
0.3014,9.198099e-05
0.30159998,9.317894e-05
0.30179998,7.285912e-05
0.302,6.164561e-05
0.3022,6.385637e-05
0.3024,5.3544234e-05
0.3026,5.066073e-05
0.3028,4.995738e-05
0.303,5.297556e-05
0.3032,4.762009e-05
0.30339998,3.8822895e-05
0.30359998,3.520046e-05
0.3038,3.572742e-05
0.304,3.8046946e-05
0.3042,3.848031e-05
0.3044,4.0280782e-05
0.3046,5.7149016e-05
0.3048,5.3984153e-05
0.305,5.0070466e-05
0.30519998,4.1641873e-05
0.30539998,4.1514944e-05
0.3056,3.790292e-05
0.3058,4.844077e-05
0.306,5.3098724e-05
0.3062,4.891698e-05
0.3064,5.4303884e-05
0.3066,5.168215e-05
0.30679998,4.8561582e-05
0.30699998,4.418109e-05
0.30719998,4.356616e-05
0.3074,4.1168074e-05
0.3076,4.04886e-05
0.3078,3.514562e-05
0.308,3.278798e-05
0.3082,3.3127588e-05
0.3084,5.8763108e-05
0.30859998,5.1661504e-05
0.30879998,4.5316072e-05
0.309,4.4980792e-05
0.3092,4.1557287e-05
0.3094,4.1661493e-05
0.3096,4.4417044e-05
0.3098,4.594133e-05
0.31,4.295414e-05
0.3102,4.381341e-05
0.31039998,4.43338e-05
0.31059998,3.877487e-05
0.3108,3.834883e-05
0.311,3.625884e-05
0.3112,3.8547638e-05
0.3114,3.779593e-05
0.3116,3.8401784e-05
0.3118,3.823865e-05
0.312,4.7264602e-05
0.31219998,7.5570926e-05
0.31239998,5.900598e-05
0.3126,6.620386e-05
0.3128,6.198842e-05
0.313,4.580195e-05
0.3132,3.776444e-05
0.3134,3.2419342e-05
0.3136,3.8772207e-05
0.31379998,4.028316e-05
0.31399998,3.7267382e-05
0.31419998,3.5062993e-05
0.3144,3.9269442e-05
0.3146,3.9999497e-05
0.3148,4.162341e-05
0.315,4.172933e-05
0.3152,4.464488e-05
0.3154,3.8989303e-05
0.31559998,3.5483004e-05
0.31579998,3.4293185e-05
0.31599998,5.7279092e-05
0.3162,6.541428e-05
0.3164,6.578263e-05
0.3166,6.579882e-05
0.3168,6.361992e-05
0.317,6.675117e-05
0.3172,5.580605e-05
0.31739998,4.946533e-05
0.31759998,4.476135e-05
0.3178,3.5077876e-05
0.318,3.4957287e-05
0.3182,3.749282e-05
0.3184,3.7750036e-05
0.3186,3.759928e-05
0.3188,3.6649668e-05
0.319,4.32628e-05
0.31919998,3.9901122e-05
0.31939998,4.3042957e-05
0.3196,3.840534e-05
0.3198,3.994849e-05
0.32,6.177479e-05
0.3202,6.737403e-05
0.3204,6.923147e-05
0.3206,7.2826675e-05
0.3208,8.562507e-05
0.32099998,8.222202e-05
0.32119998,7.7526776e-05
0.3214,5.8737947e-05
0.3216,4.222424e-05
0.3218,4.2049276e-05
0.322,3.976342e-05
0.3222,3.6601818e-05
0.3224,3.8050104e-05
0.32259998,4.076244e-05
0.32279998,3.5688052e-05
0.32299998,3.5559533e-05
0.3232,3.8119146e-05
0.3234,4.1032843e-05
0.3236,4.451903e-05
0.3238,7.3204224e-05
0.324,7.150102e-05
0.3242,6.443305e-05
0.32439998,6.645879e-05
0.32459998,6.961999e-05
0.32479998,6.1073086e-05
0.325,6.267594e-05
0.3252,5.8684083e-05
0.3254,5.7973626e-05
0.3256,6.175399e-05
0.3258,5.5820103e-05
0.326,5.343695e-05
0.32619998,4.6266032e-05
0.32639998,4.6221357e-05
0.3266,4.2676034e-05
0.3268,3.823799e-05
0.327,3.8352962e-05
0.3272,4.072762e-05
0.3274,3.7124886e-05
0.3276,3.8359693e-05
0.3278,6.739113e-05
0.32799998,7.2367315e-05
0.32819998,8.48008e-05
0.3284,7.6462886e-05
0.3286,7.077194e-05
0.3288,7.47686e-05
0.329,6.656028e-05
0.3292,5.521947e-05
0.3294,5.3394266e-05
0.3296,4.8301914e-05
0.32979998,4.5466717e-05
0.32999998,4.5746907e-05
0.3302,4.117027e-05
0.3304,4.743905e-05
0.3306,4.7658166e-05
0.3308,4.1789986e-05
0.331,4.276734e-05
0.3312,3.9423965e-05
0.33139998,3.862775e-05
0.33159998,3.8021408e-05
0.33179998,6.8213805e-05
0.332,7.1788265e-05
0.3322,7.329413e-05
0.3324,6.82908e-05
0.3326,6.646019e-05
0.3328,7.535314e-05
0.333,7.615659e-05
0.33319998,6.300989e-05
0.33339998,5.8465725e-05
0.33359998,4.2296022e-05
0.3338,4.4375083e-05
0.334,4.674689e-05
0.3342,5.167165e-05
0.3344,5.069751e-05
0.3346,4.6043395e-05
0.3348,4.616532e-05
0.33499998,4.9649607e-05
0.33519998,4.8106354e-05
0.3354,5.1481693e-05
0.3356,3.590949e-05
0.3358,5.6412635e-05
0.336,6.307404e-05
0.3362,6.115812e-05
0.3364,5.9202306e-05
0.3366,5.8328333e-05
0.33679998,6.555754e-05
0.33699998,5.7884736e-05
0.3372,5.3260203e-05
0.3374,7.128382e-05
0.3376,7.760171e-05
0.3378,7.608247e-05
0.338,6.56651e-05
0.3382,5.5611123e-05
0.3384,4.7631678e-05
0.33859998,4.5173725e-05
0.33879998,4.872306e-05
0.339,4.8454025e-05
0.3392,4.4818717e-05
0.3394,4.4134136e-05
0.3396,4.464531e-05
0.3398,6.643902e-05
0.34,7.153895e-05
0.34019998,6.878429e-05
0.34039998,6.578715e-05
0.34059998,6.267075e-05
0.3408,6.268085e-05
0.341,6.0364204e-05
0.3412,5.9682683e-05
0.3414,5.6566925e-05
0.3416,5.3541524e-05
0.3418,5.4647542e-05
0.34199998,6.399678e-05
0.34219998,6.2737905e-05
0.34239998,6.6106695e-05
0.3426,7.162954e-05
0.3428,6.780816e-05
0.343,6.2771476e-05
0.3432,6.0185957e-05
0.3434,6.4114734e-05
0.3436,5.2359726e-05
0.34379998,4.6797788e-05
0.34399998,7.918247e-05
0.3442,7.764457e-05
0.3444,8.2728315e-05
0.3446,6.237662e-05
0.3448,6.109032e-05
0.345,6.4848115e-05
0.3452,6.26946e-05
0.3454,4.422523e-05
0.34559998,4.9298567e-05
0.34579998,5.126798e-05
0.346,5.5424913e-05
0.3462,5.7382596e-05
0.3464,4.847325e-05
0.3466,4.6840112e-05
0.3468,5.998563e-05
0.347,5.6263056e-05
0.34719998,5.3482734e-05
0.34739998,5.787254e-05
0.34759998,5.5175722e-05
0.3478,4.4473963e-05
0.348,6.127704e-05
0.3482,8.881921e-05
0.3484,9.316859e-05
0.3486,7.9265796e-05
0.3488,6.803812e-05
0.34899998,6.895591e-05
0.34919998,6.420732e-05
0.34939998,5.505662e-05
0.3496,5.268978e-05
0.3498,4.8320526e-05
0.35,4.958019e-05
0.3502,4.159242e-05
0.3504,4.1891897e-05
0.3506,4.0629086e-05
0.35079998,3.8809863e-05
0.35099998,3.5871188e-05
0.35119998,3.641891e-05
0.3514,3.6711062e-05
0.3516,4.9814418e-05
0.3518,5.3077056e-05
0.352,5.1444542e-05
0.3522,8.663877e-05
0.3524,0.00010199171
0.35259998,8.93739e-05
0.35279998,7.423749e-05
0.353,6.7862056e-05
0.3532,5.8093898e-05
0.3534,5.8205194e-05
0.3536,6.185272e-05
0.3538,5.0587536e-05
0.354,4.4085933e-05
0.3542,4.536939e-05
0.35439998,4.5632572e-05
0.35459998,4.3712822e-05
0.3548,4.502186e-05
0.355,4.0887066e-05
0.3552,3.417754e-05
0.3554,3.2687076e-05
0.3556,3.042766e-05
0.3558,3.1945234e-05
0.35599998,3.4126082e-05
0.35619998,3.554502e-05
0.35639998,7.3994066e-05
0.3566,8.3387495e-05
0.3568,9.805398e-05
0.357,8.2250874e-05
0.3572,7.99198e-05
0.3574,6.3963715e-05
0.3576,5.577359e-05
0.35779998,5.7244964e-05
0.35799998,4.345653e-05
0.35819998,3.9057668e-05
0.3584,3.8035883e-05
0.3586,4.1875875e-05
0.3588,4.537917e-05
0.359,4.3354947e-05
0.3592,4.1017276e-05
0.3594,4.206564e-05
0.35959998,4.2998156e-05
0.35979998,4.5188935e-05
0.35999998,4.321085e-05
0.3602,3.1450832e-05
0.3604,3.0285282e-05
0.3606,4.5151417e-05
0.3608,4.8281792e-05
0.361,4.7326852e-05
0.3612,5.5745837e-05
0.36139998,7.2246774e-05
0.36159998,6.980967e-05
0.3618,7.1263574e-05
0.362,7.052319e-05
0.3622,6.995102e-05
0.3624,4.960379e-05
0.3626,4.181949e-05
0.3628,3.549174e-05
0.363,3.7370595e-05
0.36319998,3.9267983e-05
0.36339998,3.8183694e-05
0.3636,3.6774134e-05
0.3638,3.5479552e-05
0.364,3.706542e-05
0.3642,4.0048428e-05
0.3644,3.9834507e-05
0.3646,4.1838717e-05
0.36479998,5.395698e-05
0.36499998,6.7383284e-05
0.36519998,5.840281e-05
0.3654,5.1392904e-05
0.3656,5.2716012e-05
0.3658,5.0306724e-05
0.366,4.4208533e-05
0.3662,5.041017e-05
0.3664,5.3681768e-05
0.36659998,5.4838256e-05
0.36679998,5.016745e-05
0.36699998,5.5226155e-05
0.3672,5.120016e-05
0.3674,4.5130797e-05
0.3676,4.05647e-05
0.3678,3.859343e-05
0.368,3.9380713e-05
0.3682,3.665016e-05
0.36839998,3.5724115e-05
0.36859998,3.5290614e-05
0.36879998,3.626548e-05
0.369,3.9390852e-05
0.3692,6.560734e-05
0.3694,7.634623e-05
0.3696,7.482053e-05
0.3698,5.832444e-05
0.37,5.0513972e-05
0.37019998,4.9129652e-05
0.37039998,4.4318833e-05
0.3706,4.4696724e-05
0.3708,4.8601614e-05
0.371,5.2914667e-05
0.3712,6.4687025e-05
0.3714,6.171608e-05
0.3716,5.966931e-05
0.3718,5.4122724e-05
0.37199998,5.219804e-05
0.37219998,5.449355e-05
0.3724,4.185803e-05
0.3726,3.620207e-05
0.3728,3.6635833e-05
0.373,3.0109755e-05
0.3732,3.0837375e-05
0.3734,4.0597482e-05
0.37359998,5.1054805e-05
0.37379998,5.3571508e-05
0.37399998,5.276294e-05
0.3742,5.6067016e-05
0.3744,5.990622e-05
0.3746,6.287639e-05
0.3748,6.34228e-05
0.375,5.241018e-05
0.3752,5.154875e-05
0.37539998,5.407593e-05
0.37559998,4.3913635e-05
0.37579998,4.169906e-05
0.376,4.1674808e-05
0.3762,4.6569887e-05
0.3764,4.736618e-05
0.3766,4.7863403e-05
0.3768,5.017223e-05
0.377,5.0656625e-05
0.37719998,4.7295805e-05
0.37739998,4.2989708e-05
0.37759998,3.1563904e-05
0.3778,5.1436342e-05
0.378,5.7800997e-05
0.3782,5.0792944e-05
0.3784,5.2620788e-05
0.3786,4.8526257e-05
0.3788,4.8047805e-05
0.37899998,4.766989e-05
0.37919998,4.7660436e-05
0.37939999,4.692511e-05
0.3796,4.429454e-05
0.3798,4.4304506e-05
0.38,3.86767e-05
0.3802,3.567206e-05
0.3804,3.710673e-05
0.38059998,3.9391343e-05
0.38079998,3.7253063e-05
0.38099998,3.799466e-05
0.3812,4.336111e-05
0.3814,4.6813453e-05
0.3816,4.7550344e-05
0.3818,4.6655143e-05
0.382,4.6384695e-05
0.3822,6.8239766e-05
0.38239998,5.8826743e-05
0.38259998,5.1297175e-05
0.38279998,4.6781548e-05
0.383,4.45043e-05
0.3832,4.7438374e-05
0.3834,4.4936798e-05
0.3836,3.6182122e-05
0.3838,3.724937e-05
0.384,4.0373154e-05
0.38419998,4.3790475e-05
0.38439998,4.185835e-05
0.38459998,3.9571813e-05
0.3848,3.984572e-05
0.385,4.179353e-05
0.3852,3.9607414e-05
0.3854,3.8738533e-05
0.3856,3.742691e-05
0.3858,3.534437e-05
0.38599998,3.166874e-05
0.38619998,3.0351728e-05
0.38639998,3.54528e-05
0.3866,5.481603e-05
0.3868,5.2119794e-05
0.387,5.204112e-05
0.3872,4.733678e-05
0.3874,4.9288323e-05
0.3876,4.9351725e-05
0.38779998,4.3589855e-05
0.38799998,4.4706663e-05
0.38819999,4.4960932e-05
0.3884,4.4522814e-05
0.3886,4.631967e-05
0.3888,4.4066303e-05
0.389,4.2260865e-05
0.3892,4.1911673e-05
0.38939998,4.1484946e-05
0.38959998,3.3018707e-05
0.38979998,3.1308777e-05
0.39,3.1909818e-05
0.3902,3.045556e-05
0.3904,2.8972761e-05
0.3906,2.8061444e-05
0.3908,2.6039987e-05
0.391,3.4931196e-05
0.39119998,4.1553645e-05
0.39139998,4.2479547e-05
0.39159998,4.75129e-05
0.3918,4.8245936e-05
0.392,4.8285565e-05
0.3922,4.3494427e-05
0.3924,4.664705e-05
0.3926,4.8956925e-05
0.3928,4.774546e-05
0.39299998,3.7935573e-05
0.39319998,3.3799242e-05
0.39339998,3.1282154e-05
0.3936,2.8213566e-05
0.3938,2.8318429e-05
0.394,2.7943997e-05
0.3942,2.6478423e-05
0.3944,2.7678001e-05
0.3946,2.8570515e-05
0.39479998,2.9098783e-05
0.39499998,3.0802952e-05
0.39519998,3.143032e-05
0.3954,3.91037e-05
0.3956,4.5490444e-05
0.3958,3.9811686e-05
0.396,4.053512e-05
0.3962,3.893394e-05
0.3964,3.640898e-05
0.39659998,3.4405643e-05
0.39679998,3.0183297e-05
0.39699998,2.6674494e-05
0.3972,2.602556e-05
0.3974,2.6517415e-05
0.3976,2.952468e-05
0.3978,2.9711724e-05
0.398,2.9167546e-05
0.39819998,2.7023823e-05
0.39839998,2.5692616e-05
0.39859998,2.5898891e-05
0.3988,2.7289228e-05
0.399,2.6049724e-05
0.3992,2.5687374e-05
0.3994,2.4729092e-05
0.3996,2.3741852e-05
0.3998,2.2180466e-05
0.39999998,2.8521974e-05
0.40019998,2.8658767e-05
0.40039998,2.9984247e-05
0.4006,3.0357895e-05
0.4008,2.8116683e-05
0.401,2.8291379e-05
0.4012,2.9551722e-05
0.4014,3.0947293e-05
0.4016,3.1319792e-05
0.40179998,3.1079173e-05
0.40199998,2.7217051e-05
0.40219998,2.4221295e-05
0.4024,2.3085091e-05
0.4026,2.2131846e-05
0.4028,2.1012522e-05
0.403,2.0778594e-05
0.4032,2.1131993e-05
0.4034,2.03794e-05
0.40359998,1.8923041e-05
0.40379998,1.8696144e-05
0.40399998,1.9455232e-05
0.4042,2.0361724e-05
0.4044,2.2197351e-05
0.4046,2.4890267e-05
0.4048,2.4093688e-05
0.405,2.3139448e-05
0.4052,2.3621073e-05
0.40539998,2.5502035e-05
0.40559998,2.622658e-05
0.40579998,2.5843674e-05
0.406,2.397578e-05
0.4062,2.2827831e-05
0.4064,2.3432825e-05
0.4066,2.3838778e-05
0.4068,2.3225384e-05
0.40699998,2.0224434e-05
0.40719998,2.0731584e-05
0.40739998,1.9610778e-05
0.4076,1.7983577e-05
0.4078,1.7501668e-05
0.408,1.7946057e-05
0.4082,1.6902854e-05
0.4084,1.6513346e-05
0.4086,1.684881e-05
0.40879998,1.6355769e-05
0.40899998,1.7061535e-05
0.40919998,1.963619e-05
0.4094,2.025835e-05
0.4096,2.0878631e-05
0.4098,2.101232e-05
0.41,2.1304233e-05
0.4102,2.1413005e-05
0.4104,1.941166e-05
0.41059998,1.7792498e-05
0.41079998,1.7811833e-05
0.41099998,1.718068e-05
0.4112,1.744656e-05
0.4114,1.7608869e-05
0.4116,1.6566091e-05
0.4118,1.6232774e-05
0.412,1.5508549e-05
0.4122,1.5375626e-05
0.41239998,1.5631347e-05
0.41259998,1.5645634e-05
0.41279998,1.5271678e-05
0.413,1.5548592e-05
0.4132,1.4950113e-05
0.4134,1.46021075e-05
0.4136,1.662018e-05
0.4138,1.8143524e-05
0.41399997,1.813012e-05
0.41419998,1.6894248e-05
0.41439998,1.6362477e-05
0.41459998,1.51373215e-05
0.4148,1.5669273e-05
0.415,1.5529638e-05
0.4152,1.4882471e-05
